date,location,time,lat_lon,is_floodprone,is_flooded,rainfall_1hr_prior,rainfall_2hr_prior,rainfall_3hr_prior,nearest_station_distance,rainfall_5min_prior,rainfall_10min_prior,rainfall_15min_prior,rainfall_20min_prior,rainfall_25min_prior,rainfall_30min_prior,rainfall_35min_prior,rainfall_40min_prior,rainfall_45min_prior,rainfall_50min_prior,rainfall_55min_prior
2022-12-01,Mei Chin Road,2100,"1.2950798, 103.802763",0,0,0.0,0.0,0.0,0.529486671166984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-27,Tampines Avenue 4,2126,"1.3526125, 103.945735",0,0,0.0,0.0,0.0,1.0020748022843362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16,Jalan Mas Puteh,2205,"1.3091116, 103.7618894",0,0,0.0,0.0,0.0,0.8746991459518716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,Lengkong Tiga,2240,"1.3237444, 103.9124484",0,0,0.0,0.0,0.0,1.933171816260544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21,Siglap Road,2302,"1.307827, 103.9261927",0,0,0.0,0.0,0.0,1.579737521440701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14,Sennett Lane,2341,"1.3165507, 103.9365197",0,0,0.0,0.0,0.0,0.21804106565434134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-30,Upper Changi Road East,0011,"1.3341567, 103.9569739",0,0,0.0,0.0,0.0,1.046266289206066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06,Lorong Ah Soo,0109,"1.3520481, 103.8845867",0,0,0.0,0.0,0.0,0.8841329982871136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12,French Road,0144,"1.3078174, 103.8611192",0,0,0.0,0.0,0.0,0.9682345989323246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,Thomson Walk,0227,"1.3761736, 103.8323914",0,0,0.0,0.0,0.0,0.8955952550841786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-10,Joo Chiat Place,0335,"1.315154, 103.9106894",0,0,0.0,0.0,0.0,0.9650411884831187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-28,Paya Lebar Crescent,0451,"1.3485377, 103.8825866",0,0,0.0,0.0,0.0,1.1217713412349124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-17,Eng Hoon Street,0519,"1.283536, 103.8348143",0,0,0.0,0.0,0.0,1.427985207378575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,Bukit Batok East Avenue 3,0613,"1.3488719, 103.7542789",0,0,0.0,0.0,0.0,1.782055906173186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,Commonwealth Avenue West,0722,"1.3088368, 103.782681",0,0,0.0,0.0,0.0,2.1787523053935187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,Upper Aljunied Road,0847,"1.3370128, 103.8773779",0,0,0.0,0.0,0.0,1.202226607605156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27,Lorong 8 Toa Payoh,0933,"1.3402039, 103.8533898",0,0,0.0,0.0,0.0,0.6402141725526423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08,Hougang Street 51,1030,"1.3770485, 103.8880876",0,0,0.0,0.0,0.0,1.3365306725964008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,Kim Tian Road,1234,"1.2827785, 103.8270376",0,0,0.0,0.0,0.0,0.8743290429066873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-05,Yishun Ring Road,1310,"1.4244866, 103.8319274",0,0,0.0,0.0,0.0,1.1167069747646032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-20,Jalan Chengam,1417,"1.3736414, 103.8322612",0,0,0.0,0.8,0.0,0.6958726588496567,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2
2022-02-09,Bedok North Street 4,1515,"1.332148, 103.9397453",0,0,0.0,0.0,0.0,1.3848261166024738,6.6,0.6,0.8,2.0,2.6,0.6,0.6,0.0,0.0,0.0,0.0
2022-05-17,Woodlands Street 41,1620,"1.4291898, 103.7730307",0,0,0.0,0.0,0.0,1.2844127863574364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-28,Tampines Street 12,1711,"1.350021, 103.94503",0,0,0.0,0.0,0.0,0.7063435887891281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10,Selegie Road,1910,"1.3044959, 103.8505072",0,0,0.0,0.0,0.0,0.7490741052231894,2.4,1.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2023-07-10,Chin Swee Road,2133,"1.2865138, 103.8393685",0,0,0.0,0.0,0.0,1.5627795088017673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-17,Jalan Rumah Tinggi,2211,"1.2876326, 103.8096701",0,0,0.0,0.0,0.0,0.7444050954928256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-29,Bukit Ho Swee Crescent,2333,"1.2866387, 103.8280699",0,0,0.0,0.0,0.0,0.6096017284106339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,Upper Paya Lebar Road,2355,"1.3427582, 103.8832588",0,0,0.0,0.0,0.0,0.596532587677976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-20,Bukit Batok Street 21,0001,"1.3468026, 103.7556251",0,0,0.0,0.0,0.0,1.5459011052428144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03,Lorong Limau,0130,"1.3235431, 103.8547672",0,0,0.0,0.0,0.0,2.251777128521343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-28,Jalan Tenaga,0255,"1.3334812, 103.9061112",0,0,0.0,0.0,0.0,2.0036320573246997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15,Bt Timah Rd (between Clementi Rd and Blackmore Dr),0340,"1.3365951459866354, 103.78136112577862",0,0,0.0,0.0,0.0,0.600601296763747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-20,Coronation Walk,0411,"1.3242244,103.8097309",0,0,0.0,0.0,0.0,0.006124468827702796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,Kings Rd (between Prince Rd and Lutheran Rd),0533,"1.3216555655474416, 103.80957792936259",0,0,0.0,0.0,0.0,0.29102838943137754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,Yishun Avenue 7 (near intersection of Yishun St 22),0730,"1.4394607520380978, 103.83585145678819",0,0,0.0,0.0,0.0,1.1826713320464293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,KPE (Slip Rd to Buangkok East Drive),0855,"1.375031,103.909223",0,0,0.0,0.0,0.0,1.4978246573429275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,Punggol Way (Slip Rd to TPE),0955,"1.4008747016653462, 103.89641264830509",0,0,0.0,0.0,0.0,1.4391919679974416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-18,Yishun Avenue 7,1055,"1.4384951,103.8332015",0,0,0.0,0.202,0.0,2.318714021649873,0.0,0.202,0.202,0.202,0.202,0.202,0.202,0.0,0.0,0.0,0.202
2021-08-11,Bukit Timah Rd (near KAP),1155,"1.3373068968527604, 103.77942756156347",0,0,0.0,0.0,0.0,0.496159118183603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-22,Dunearn Road,1255,"1.325467,103.8090096",0,0,0.0,0.0,0.0,0.15364251486824732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-03,Yishun Avenue 7,1355,"1.4384951,103.8332015",0,0,0.0,0.0,0.0,2.318714021649873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15,Ophir Road,1555,"1.3024489,103.8566459",0,0,0.0,0.0,0.0,1.1174392542898108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,Dunearn Road,1655,"1.325467,103.8090096",0,0,0.0,0.0,0.0,0.15364251486824732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10,Boon Lay Way/Corporation Rd,1755,"1.3428518,103.7160287",0,0,0.0,0.0,0.0,1.1809878169112735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02,Dunearn Rd (Sime Darby Ctr),1855,"1.3367436,103.7837031",0,0,0.0,0.0,0.0,0.838695915131025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-25,Enterprise Road,1955,"1.3332885,103.7054867",0,0,0.0,0.0,0.0,1.6168929203619031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09,Jurong East Street 32,2055,"1.3470214,103.7338564",0,0,0.0,0.0,0.0,1.420918161675627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-13,KPE towards ECP (after Buangkok Drive Exit),2155,"1.3800864,103.8941323",0,0,0.0,0.0,0.0,0.8463356552952952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,Punggol Way (Slip Rd to TPE),2255,"1.4008747016653462, 103.89641264830509",0,0,0.0,0.0,0.0,1.4391919679974416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-27,PIE / Bedok North Ave 3 slip road,2359,"1.334611431364797, 103.93369655848748",0,0,0.0,0.0,0.0,1.5611037754776527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16,Junction of Eunos Link / Ubi Ave 3,1200,"1.3347636,103.8994408",0,0,0.0,0.0,0.0,1.3930826363742186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,Jurong East Street 32,1800,"1.3470214,103.7338564",0,0,0.203,0.0,0.0,1.420918161675627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203
2023-06-21,Punggol Way (Slip Rd to TPE),1605,"1.4008747016653462, 103.89641264830509",0,0,0.0,0.0,0.0,1.4391919679974416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14,Punggol Way (Slip Rd to TPE),1632,"1.4008747016653462, 103.89641264830509",0,0,0.4,0.0,0.0,1.4391919679974416,1.4,2.2,1.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2
2023-09-30,Hougang Avenue 8,1701,"1.3746983,103.8882516",0,0,0.0,0.0,0.0,1.4398415111727059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06,Tampines Avenue 10 (towards TPE),1737,"1.3748039804814367, 103.93131406099447",0,0,0.0,0.0,0.0,2.5729313596186976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12,Dunearn Road (Binjai Park),1802,"1.3351504,103.7864808",0,0,0.0,0.2,0.2,1.0881815416891398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2024-01-22,KPE slip road to PIE (towards Changi),1829,"1.31981724018845, 103.87575476162365",0,0,0.0,0.0,0.0,2.014766159926171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-10,Kramat Lane,1904,"1.3010114,103.8422569",0,0,0.0,0.0,0.0,0.566252681141003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-28,Seletar North Link,1933,"1.4248542,103.8836981",0,0,0.0,0.0,0.0,2.0916113399286096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,PIE [towards Tuas] at KJE [BKE] exit,2038,"1.3623507414005873, 103.70468689449974",0,0,0.0,0.0,2.574,1.7594585854585905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,slip road of Amber Rd into Mountbatten Rd,2100,"1.30297462147499, 103.9005021022404",0,0,0.0,0.0,0.0,2.0044764056481412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,slip road of Haig Rd into Mountbatten Rd,2126,"1.303317786448753, 103.90043205045473",0,0,0.0,0.0,0.0,1.1610620279926187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27,Craig Road,2205,"1.2778048,103.8423234",0,0,0.0,0.0,0.0,2.4725892888348757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08,Jln Boon Lay/International Road,2240,"1.3282627,103.7085304",0,0,0.0,0.0,0.0,2.247934228390664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,Macpherson Road,2341,"1.331099,103.8785838",0,0,0.0,0.0,0.0,1.2119058780996566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-05,Hougang Ave 1,0011,"1.3544184,103.889824",0,0,0.0,0.0,0.0,0.30089647912403583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-09,Lorong Ong Lye,0144,"1.3479061,103.8790427",0,0,0.0,0.0,0.0,1.3191756514913402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-17,Lorong Gambir,0227,"1.3455826,103.8755509",0,0,0.0,0.0,0.0,1.5011315287569167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-28,Lorong Gambir,0335,"1.3455826,103.8755509",0,0,0.0,0.0,0.0,1.5011315287569167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30,Lorong Ong Lye,0451,"1.3479061,103.8790427",0,0,0.0,0.0,0.0,1.3191756514913402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10,Macpherson Road / Harvey Road,0519,"1.33262,103.8846626",0,0,0.0,0.0,0.0,0.7160573278779401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22,Junction of Yishun Ave 2 and Yishun Ave 5 [slip road],0613,"1.4303202,103.8352756",0,0,0.0,0.0,0.0,1.4666322396641223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-17,[Junction of] Woodlands Road and Mandai Estate,0847,"1.4073702,103.7561939",0,0,0.0,0.0,0.0,2.427276244384043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-29,junction of  Woodlands Road and Mandai Road,0933,"1.4114657,103.7559205",0,0,0.0,0.0,0.0,1.9741733584732037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,junction of  Woodlands Road and Mandai Road,1030,"1.4114657,103.7559205",0,0,0.0,0.0,0.0,1.9741733584732037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406,0.609
2024-07-20,slip road of Yishun Ave 2 and Yishun Ave 5,1111,"1.4303202,103.8352756",0,0,0.0,0.0,0.0,1.4666322396641223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03,Slip road from Yishun Ave 2 to Yishun Ave 5,1234,"1.4303202,103.8352756",0,0,0.0,0.0,0.0,1.4666322396641223,0.0,0.404,1.818,1.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15,junction of Ang Mo Kio Ave 5 and Ang Mo Kio Industrial Park 2,1417,"1.3779262,103.8634809",0,0,0.0,0.0,0.0,1.457635092906822,0.0,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-20,junction of Jln Remaja and HillView Ave,1515,"1.357061,103.7622846",0,0,0.0,0.0,0.0,1.5602766353609403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,junction of Chai Chee Road and New Upper Changi Road,1620,"1.3228061,103.9233201",0,0,0.0,0.0,0.0,1.4668832585727143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09,Sembawang Road near Sembawang Shopping Centre,1711,"1.4415882071571406, 103.82430262414891",0,0,0.0,0.0,0.0,2.2816014659719515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,"Dunearn Road, near Binja Park",1833,"1.3351504,103.7864808",0,0,0.0,0.0,0.2,1.0881815416891398,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2021-03-29,"Junction of Ulu Pandan Road and Clementi Road, slip road",1910,"1.3188686010325699, 103.77147548507898",0,0,0.0,0.0,0.0,0.6743209695153445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,"Dunearn Road, near Sime Darby Centre",2020,"1.3362016651568525, 103.78332625319909",0,0,0.0,0.0,0.0,0.7769907492598381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-18,Lorong Kismis,2133,"1.3374037937983123, 103.76831395274883",0,0,0.0,0.0,0.0,1.0293309347752178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-11,Junction of Sunset Drive and Sunset Square,2211,"1.3256378,103.7664904",0,0,0.0,0.0,0.0,0.29020656477956136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-22,Ang Mo Kio Ave 5 just before Slip Road to CTE [City],2333,"1.3764538124419166, 103.85769323125496",0,0,0.0,0.0,0.0,0.9441506866937993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-03,Slip Road Junction of Yishun Ave 2 & Yishun Ave 5,2355,"1.4303202,103.8352756",0,0,0.0,0.0,0.0,1.4666322396641223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15,Junction of New Upper Changi Road and Chai Chee Road,0130,"1.3228061,103.9233201",0,0,0.0,0.0,0.0,1.4668832585727143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0